lat,lon,name,admin1,admin2,cc
34.2654150,108.9270380, None,4528946631,456638571,
34.2646786,108.9270404, None,4528946632,456638571,
34.2661288,108.9264828, None,4528946633,456638572,
34.2646695,108.9264640, None,4528946634,456638572,
34.2611416,108.9223983, None,4528946637,456638573,
34.2611480,108.9253616, None,4528946638,456638573,
34.2611681,108.9279042, None,4528946639,456638573,
34.2638381,108.9238039, None,4528946670,456638580,
34.2638458,108.9234406, None,4528946671,456638581,
34.2635520,108.9234362, None,4528946672,456638581,
34.2635457,108.9240609, None,4528946673,456638608,
34.2627693,108.9232468, None,4528946844,456638596,
34.2627745,108.9227045, None,4528946845,456638596,
34.2624639,108.9227001, None,4528946846,456638596,
34.2642697,108.9240593, None,4528946909,456638608,
34.2624720,108.9240543, None,4528946910,456638608,
34.2647253,108.9226136, None,4528946911,456638610,
34.2700633,108.9274594, None,4528947054,456638630,
34.2700921,108.9265796, None,4528947055,456638630,
34.2708879,108.9266145, None,4528947056,456638630,
34.2708893,108.9269493, None,4528947057,456638631,
34.2712256,108.9275960, None,4528947058,456638631,
34.2708878,108.9275814, None,4528947059,456638631,
34.2708071,108.9274879, None,4528947060,456638631,
34.2709411,108.9276042, None,4528947061,456638631,
34.2708420,108.9275416, None,4528947062,456638631,
34.2707859,108.9274245, None,4528947063,456638631,
34.2708173,108.9270466, None,4528947064,456638631,
34.2707859,108.9271321, None,4528947065,456638631,
34.2708648,108.9269727, None,4528947066,456638631,
34.2709255,108.9269149, None,4528947067,456638631,
34.2712175,108.9269148, None,4528947068,456638631,
34.2697242,108.9229424, None,4528947117,59868428,
34.2697634,108.9225156, None,4528947118,59868428,
34.2700245,108.9383717, None,4532460340,59140287,
34.2700976,108.9383624, None,4532460341,59140287,
34.2702594,108.9383369, None,4532460342,59140287,
34.2703370,108.9383194, None,4532460343,59140287,
34.2684645,108.9331052, None,4532460344,457035236,
34.2684335,108.9331723, None,4532460345,457035236,
34.2684474,108.9331347, None,4532460346,457035236,
34.2684823,108.9330871, None,4532460347,457035236,
34.2685183,108.9330724, None,4532460348,457035236,
34.2688189,108.9308535, None,4532460349,59868440,
34.2688225,108.9308391, None,4532460350,59868440,
34.2688283,108.9308230, None,4532460351,59868440,
34.2688502,108.9307730, None,4532460352,59868440,
34.2688622,108.9307556, None,4532460353,59868440,
34.2688749,108.9307449, None,4532460354,59868440,
34.2688860,108.9307385, None,4532460355,59868440,
34.2688181,108.9308756, None,4532460356,59868440,
34.2687969,108.9319299, None,4532460357,59868440,
34.2686473,108.9324597, None,4532460358,59868440,
34.2687049,108.9322317, None,4532460359,59868440,
34.2687625,108.9320654, None,4532460360,59868440,
34.2687758,108.9320211, None,4532460361,59868440,
34.2663769,108.9318421, None,4532460362,457035237,
34.2663791,108.9318602, None,4532460363,457035237,
34.2663847,108.9318776, None,4532460364,457035237,
34.2663913,108.9318883, None,4532460365,457035237,
34.2663695,108.9290113, None,4532460366,457035237,
34.2663750,108.9289906, None,4532460367,457035237,
34.2663817,108.9289731, None,4532460368,457035237,
34.2663905,108.9289584, None,4532460369,457035237,
34.2664027,108.9289503, None,4532460370,457035237,
34.2664143,108.9289450, None,4532460371,457035237,
34.2664276,108.9289423, None,4532460372,457035237,
34.2680476,108.9289840, None,4532460373,59868437,
34.2680448,108.9289666, None,4532460374,59868437,
34.2680415,108.9289579, None,4532460375,59868437,
34.2680334,108.9289498, None,4532460376,59868437,
34.2680484,108.9292110, None,4532460377,457035239,
34.2681786,108.9292056, None,4532460378,457035239,
34.2681958,108.9292036, None,4532460379,457035239,
34.2682085,108.9291983, None,4532460380,457035239,
34.2682224,108.9291909, None,4532460381,457035239,
34.2682313,108.9291808, None,4532460382,457035239,
34.2682373,108.9291681, None,4532460383,457035239,
34.2682434,108.9291506, None,4532460384,457035239,
34.2682448,108.9291262, None,4532460385,457035239,
34.2682469,108.9280705, None,4532460386,516364636,
34.2720822,108.9244209, None,4532460387,296613647,
34.2720012,108.9243091, None,4532460388,296613647,
34.2720300,108.9243319, None,4532464389,296613647,
34.2720793,108.9244090, None,4532464390,296613647,
34.2720162,108.9243185, None,4532464391,296613647,
34.2718918,108.9257867, None,4532464392,59140356,
34.2719006,108.9257907, None,4532464393,59140356,
34.2719100,108.9257994, None,4532464394,59140356,
34.2719172,108.9258121, None,4532464395,59140356,
34.2719250,108.9258262, None,4532464396,59140356,
34.2719876,108.9259100, None,4532464397,59140356,
34.2719959,108.9259154, None,4532464398,59140356,
34.2720092,108.9259194, None,4532464399,59140356,
34.2732325,108.9261444, None,4532464400,59140356,
34.2731959,108.9261390, None,4532464401,59140356,
34.2731338,108.9261015, None,4532464402,59140356,
34.2729842,108.9259801, None,4532464403,59140356,
34.2734315,108.9258386, None,4532464404,432070658,
34.2734460,108.9261466, None,4532464405,432070658,
34.2734471,108.9258883, None,4532464406,432070658,
34.2734449,108.9258672, None,4532464407,432070658,
34.2734416,108.9258541, None,4532464408,432070658,
34.2734371,108.9258451, None,4532464409,432070658,
34.2734255,108.9258354, None,4532464410,432070658,
34.2734155,108.9258320, None,4532464411,432070658,
34.2734044,108.9258273, None,4532464412,432070658,
34.2733895,108.9258139, None,4532464413,432070658,
34.2733806,108.9258005, None,4532464414,432070658,
34.2733762,108.9257931, None,4532464415,432070658,
34.2733723,108.9257810, None,4532464416,432070658,
34.2733690,108.9257515, None,4532464417,432070658,
34.2738203,108.9346883, None,4532464418,457035240,
34.2738421,108.9347703, None,4532464425,457035240,
34.2751953,108.9347852, None,4532464431,457035241,
34.2739090,108.9347718, None,4532464433,457035241,
34.2738836,108.9350291, None,4532464439,457035241,
34.2739328,108.9351634, None,4532464450,457035241,
34.2739239,108.9354269, None,4532464451,457035243,
34.2741079,108.9347778, None,4532464452,457035242,
34.2740553,108.9354839, None,4532464455,457035242,
34.2740316,108.9360863, None,4532464457,457035242,
34.2740920,108.9354284, None,4532464458,457035243,
34.2727245,108.9354201, None,4532464459,457035243,
34.2744067,108.9302652, None,4532464460,457035245,
34.2763071,108.9318944, None,4532464476,644293986,
34.2763124,108.9316161, None,4532464482,644293986,
34.2768029,108.9316130, None,4532464483,457035247,
34.2768189,108.9324518, None,4532464484,457035247,
34.2768848,108.9343511, None,4532464485,246438224,
34.2767796,108.9371159, None,4532464486,246438224,
34.2767790,108.9371087, None,4532464487,246438224,
34.2767784,108.9371053, None,4532464488,246438224,
34.2767767,108.9371020, None,4532464489,246438224,
34.2767717,108.9370986, None,4532464490,246438224,
34.2763553,108.9371023, None,4532464491,457035248,
34.2766257,108.9359597, None,4532464492,246438224,
34.2766335,108.9359047, None,4532464493,246438224,
34.2766712,108.9358189, None,4532464494,246438224,
34.2767188,108.9357639, None,4532464495,246438224,
34.2767532,108.9357183, None,4532464496,246438224,
34.2768075,108.9355520, None,4532464497,246438224,
34.2768219,108.9354849, None,4532464498,246438224,
34.2768876,108.9348768, None,4532464499,246438224,
34.2768846,108.9346362, None,4532464500,246438224,
34.2753440,108.9229582, None,4532464501,421297221,
34.2753850,108.9229689, None,4532464502,421297221,
34.2754182,108.9229770, None,4532464503,421297221,
34.2753217,108.9228676, None,4532464504,457035253,
34.2753616,108.9228461, None,4532464505,457035253,
34.2754348,108.9227724, None,4532464506,457035253,
34.2754591,108.9227281, None,4532464507,457035253,
34.2754791,108.9226825, None,4532464508,457035253,
34.2658179,108.9511737, None,4532497989,295788351,
34.2658340,108.9511649, None,4532497990,295788351,
34.2658454,108.9511569, None,4532497991,295788351,
34.2658700,108.9511224, None,4532497992,295788351,
34.2658756,108.9511012, None,4532497993,295788351,
34.2658797,108.9510660, None,4532497994,295788351,
34.2658138,108.9479352, None,4532497995,295788351,
34.2658332,108.9479433, None,4532497996,295788351,
34.2658642,108.9479708, None,4532497997,295788351,
34.2658963,108.9480720, None,4532497998,295788351,
34.2658758,108.9479909, None,4532497999,295788351,
34.2658492,108.9479540, None,4532498000,295788351,
34.2657966,108.9479319, None,4532498001,295788351,
34.2616664,108.9916430, None,4532522001,457042941,
34.2612879,108.9911645, None,4532522002,457042940,
34.2614896,108.9916107, None,4532522003,457042938,
34.2614124,108.9915542, None,4532522004,457042938,
34.2613501,108.9914754, None,4532522005,457042938,
34.2613068,108.9913796, None,4532522006,457042938,
34.2615763,108.9916410, None,4532522007,457042938,
34.2612856,108.9912736, None,4532522008,457042938,
34.2610799,108.9921148, None,4532522009,457042939,
34.2608243,108.9915401, None,4532522010,457044275,
34.2609228,108.9915463, None,4532522011,457042939,
34.2609699,108.9915645, None,4532522012,457042939,
34.2610138,108.9915920, None,4532522013,457042939,
34.2610532,108.9916283, None,4532522014,457042939,
34.2610869,108.9916720, None,4532522015,457042939,
34.2611139,108.9917221, None,4532522016,457042939,
34.2611336,108.9917771, None,4532522017,457042939,
34.2611452,108.9918352, None,4532522018,457042939,
34.2611485,108.9918949, None,4532522019,457042939,
34.2611433,108.9919544, None,4532522020,457042939,
34.2611299,108.9920120, None,4532522021,457042939,
34.2608738,108.9915381, None,4532522022,457042939,
34.2611085,108.9920660, None,4532522023,457042939,
34.2611509,108.9915695, None,4532522024,236608000,
34.2612099,108.9916676, None,4532522025,236608000,
34.2612386,108.9919046, None,4532522026,236608000,
34.2612402,108.9917833, None,4532522027,236608000,
34.2612258,108.9919634, None,4532522028,236608000,
34.2610692,108.9914991, None,4532522029,236608000,
34.2610224,108.9914768, None,4532522030,236608000,
34.2608048,108.9922939, None,4532522031,83493129,
34.2604746,108.9919176, None,4532522032,236608003,
34.2604901,108.9920302, None,4532522033,236608003,
34.2605058,108.9920750, None,4532522034,236608003,
34.2608749,108.9922721, None,4532522035,83493129,
34.2608397,108.9922879, None,4532522036,83493129,
34.2604188,108.9920810, None,4532522037,28258017,
34.2604764,108.9920985, None,4532522038,28258017,
34.2605850,108.9921870, None,4532522039,457044276,
34.2606305,108.9922286, None,4532522040,457044276,
34.2606659,108.9922567, None,4532522041,457044276,
34.2607103,108.9922782, None,4532522042,457044276,
34.2622998,108.9907042, None,4532529388,236608002,
34.2622766,108.9907445, None,4532530689,236608002,
34.2623021,108.9909362, None,4532530690,236608002,
34.2623442,108.9909537, None,4532530691,236608002,
34.2617041,108.9905788, None,4532530692,335518760,
34.2615943,108.9904072, None,4532530693,335518760,
34.2610510,108.9914200, None,4532530694,457042940,
34.2610975,108.9913785, None,4532530695,457042940,
34.2611662,108.9913168, None,4532530696,457042940,
34.2612516,108.9912162, None,4532530697,457042940,
34.2604724,108.9918344, None,4532530698,236608003,
34.2604790,108.9917862, None,4532530699,236608003,
34.2605078,108.9917030, None,4532530700,457044275,
34.2605411,108.9916708, None,4532530701,457044275,
34.2607606,108.9915609, None,4532530702,457044275,
34.2607985,108.9925348, None,4532530703,457044274,
34.2608207,108.9924544, None,4532530704,457044274,
34.2608517,108.9923819, None,4532530705,457044274,
34.2606217,108.9922633, None,4532530706,457044273,
34.2606627,108.9923518, None,4532530707,457044273,
34.2607004,108.9924430, None,4532530708,457044273,
34.2607658,108.9922906, None,4532530709,457044276,
34.2396523,108.9949966, None,4532560742,370672200,
34.2357671,108.9971443, None,4532560743,370672199,
34.2355943,108.9972513, None,4532560744,550170005,
34.2356766,108.9974376, None,4532560745,457047967,
34.2358466,108.9973281, None,4532560746,370672200,
34.2495655,108.9920059, None,4532560747,457047970,
34.2496203,108.9917976, None,4532560748,335518755,
34.2490010,108.9916412, None,4532560749,335525204,
34.2561439,108.9917973, None,4532560750,335518753,
34.2318465,108.9995256, None,4532560751,457047974,
34.2319274,108.9997211, None,4532560752,457047974,
34.2198121,108.9520636, None,4532771726,457067492,
34.2106604,108.9563530, None,4534753465,457307896,
34.2244472,108.9725547, None,4534991173,333378723,
34.2245631,108.9723739, None,4534991174,333378723,
34.2246106,108.9722590, None,4534991175,333378723,
34.2246469,108.9721526, None,4534991176,333378723,
34.2245617,108.9717268, None,4534991177,142323476,
34.2244933,108.9717809, None,4534991178,142323476,
34.2244290,108.9718383, None,4534991179,142323476,
34.2251217,108.9714053, None,4534991181,263572152,
34.2252260,108.9713853, None,4534991185,263572152,
34.2249768,108.9715161, None,4534991187,263572152,
34.2246536,108.9716802, None,4534991188,142323476,
34.2603246,109.0031753, None,4534994390,457336086,
34.2641564,109.0031539, None,4534994391,457336086,
34.2641672,109.0048796, None,4534994392,457336084,
34.2641495,109.0020622, None,4534994393,234999273,
34.2641495,109.0019093, None,4534994394,234999273,
34.2641650,109.0017832, None,4534994395,234999273,
34.2641983,109.0017027, None,4534994396,234999273,
34.2642736,109.0016223, None,4534994397,234999273,
34.2643335,109.0015847, None,4534994398,234999273,
34.2110402,108.9757946, None,4534994399,142323464,
34.2111134,108.9757222, None,4534994400,142323464,
34.2109337,108.9758751, None,4534994401,142323464,
34.2108539,108.9759073, None,4534994402,142323464,
34.2107474,108.9759234, None,4534994403,142323464,
34.2106445,108.9759287, None,4534994404,231867124,
34.2137329,109.0121416, None,4535019957,291702553,
34.2130517,109.0097868, None,4535019958,291702553,
34.2167660,108.9851302, None,4540258985,457970072,
34.2168585,108.9851613, None,4540258986,457970073,
34.2196888,108.9798198, None,4540258987,457970074,
34.2198884,108.9796479, None,4540258988,457970075,
34.2442520,109.0091650, None,4540260589,337129351,
34.2442238,109.0091214, None,4540260590,337129351,
34.2441992,109.0090639, None,4540260591,337129351,
34.2445647,109.0096027, None,4540260592,337129351,
34.2445429,109.0095307, None,4540260593,337129351,
34.2445243,109.0094886, None,4540260594,337129351,
34.2444975,109.0094510, None,4540260595,337129351,
34.2444583,109.0094089, None,4540260596,337129351,
34.2440370,109.0092532, None,4540260597,266847615,
34.2441285,109.0091638, None,4540260598,266847615,
34.2441567,109.0091095, None,4540260599,266847615,
34.2443881,109.0093385, None,4540260600,337129351,
34.2772702,108.9678302, None,4540393961,457983485,
34.2772618,108.9676046, None,4540393962,457983484,
34.2785285,108.9649728, None,4540393963,457983484,
34.2787948,108.9703578, None,4540393964,457983485,
34.2787781,108.9702699, None,4540393965,457983485,
34.2790867,108.9703865, None,4540393966,457983479,
34.2791020,108.9702733, None,4540393967,457983479,
34.2783266,108.9631304, None,4540393968,457983476,
34.2782900,108.9628743, None,4540393969,457983476,
34.2782623,108.9627630, None,4540393970,457983476,
34.2782180,108.9626208, None,4540393971,457983476,
34.2782379,108.9625886, None,4540393972,258081771,
34.2781204,108.9623955, None,4540393973,258081771,
34.2780783,108.9623539, None,4540393974,258081771,
34.2800194,108.9740285, None,4540393975,28259928,
34.2803325,108.9745977, None,4540393976,28259928,
34.2801973,108.9743376, None,4540393977,28259928,
34.2799690,108.9739433, None,4540393978,28259928,
34.2798892,108.9738306, None,4540393979,28259928,
34.2793031,108.9730768, None,4540393980,28259928,
34.2791884,108.9729012, None,4540393981,28259928,
34.2789851,108.9748748, None,4540393982,245286918,
34.2790154,108.9682237, None,4540393986,264110609,
34.2786907,108.9682391, None,4540393987,264110609,
34.2787245,108.9682707, None,4540393988,264110609,
34.2789800,108.9682639, None,4540395089,264110609,
34.2787694,108.9701978, None,4540395090,457983485,
34.2787245,108.9694412, None,4540395091,457983485,
34.2786752,108.9683491, None,4540395092,457983485,
34.2786691,108.9682799, None,4540395093,457983485,
34.2786486,108.9681969, None,4540395094,457983485,
34.2786224,108.9681288, None,4540395095,457983485,
34.2785565,108.9680298, None,4540395096,457983485,
34.2784676,108.9679159, None,4540395097,457983485,
34.2784166,108.9678744, None,4540395098,457983485,
34.2783638,108.9678531, None,4540395099,457983485,
34.2783161,108.9678431, None,4540395100,457983485,
34.2781834,108.9678380, None,4540395101,457983485,
34.2773904,108.9678296, None,4540395102,457983485,
34.2767132,108.9678329, None,4540395103,457983475,
34.2766071,108.9678076, None,4540395104,457983475,
34.2764455,108.9677078, None,4540395105,457983475,
34.2766095,108.9676306, None,4540395106,457983474,
34.2767081,108.9676091, None,4540395107,457983474,
34.2777397,108.9676007, None,4540395108,457983484,
34.2783158,108.9675858, None,4540395109,457983484,
34.2783607,108.9675720, None,4540395110,457983484,
34.2784126,108.9675433, None,4540395111,457983484,
34.2784548,108.9675017, None,4540395112,457983484,
34.2786061,108.9672740, None,4540395113,457983484,
34.2786333,108.9671130, None,4540395114,457983484,
34.2785914,108.9659049, None,4540395115,457983484,
34.2785467,108.9651834, None,4540395116,457983484,
34.2784951,108.9645852, None,4540395117,457983476,
34.2783077,108.9629775, None,4540395118,457983476,
34.2787575,108.9670468, None,4540395119,264110608,
34.2786294,108.9672126, None,4540395120,457983484,
34.2789848,108.9671115, None,4540395121,264110608,
34.2800159,108.9677458, None,4540395123,457983479,
34.2797890,108.9677539, None,4540395124,457983479,
34.2793995,108.9677675, None,4540395125,457983479,
34.2793135,108.9677928, None,4540395126,457983479,
34.2792402,108.9678433, None,4540395127,457983479,
34.2791698,108.9679093, None,4540395128,457983479,
34.2791311,108.9679689, None,4540395129,457983479,
34.2790819,108.9680839, None,4540395130,457983479,
34.2790502,108.9681627, None,4540395131,457983479,
34.2790379,108.9682478, None,4540395132,457983479,
34.2790432,108.9684777, None,4540395133,457983479,
34.2791030,108.9701757, None,4540395134,457983479,
34.2785100,108.9607707, None,4540395135,457983477,
34.2785188,108.9608297, None,4540395136,457983477,
34.2786282,108.9629155, None,4540395137,457983477,
34.2786785,108.9634850, None,4540395138,457983477,
34.2787232,108.9639750, None,4540395139,457983477,
34.2800128,108.9675355, None,4540395141,258248021,
34.2794045,108.9675338, None,4540395142,258248021,
34.2793437,108.9675228, None,4540395143,258248021,
34.2792872,108.9675000, None,4540395144,258248021,
34.2792355,108.9674662, None,4540395145,258248021,
34.2792062,108.9674409, None,4540395146,258248021,
34.2791839,108.9674181, None,4540395147,258248021,
34.2790673,108.9672517, None,4540395148,258248021,
34.2790345,108.9671832, None,4540395149,264110608,
34.2790156,108.9671207, None,4540395150,258248021,
34.2790087,108.9670725, None,4540395151,258248021,
34.2789982,108.9668926, None,4540395152,258248021,
34.2789737,108.9664301, None,4540395153,258248021,
34.2789399,108.9657673, None,4540395154,258248021,
34.2789053,108.9653246, None,4540395155,258248021,
34.2788805,108.9650965, None,4540395156,258248021,
34.2788625,108.9649514, None,4540395157,457983477,
34.2788416,108.9647706, None,4540395158,457983477,
34.2787525,108.9642363, None,4540395159,457983477,
34.2788334,108.9678384, None,4540395160,475011613,
34.2788598,108.9683174, None,4540395161,264110609,
34.2788102,108.9683132, None,4540395162,264110609,
34.2789428,108.9682908, None,4540395163,264110609,
34.2786954,108.9670945, None,4540395164,264110608,
34.2787303,108.9670662, None,4540395165,264110608,
34.2787957,108.9670350, None,4540395166,264110608,
34.2788500,108.9670350, None,4540395167,264110608,
34.2789338,108.9670636, None,4540395168,264110608,
34.2541025,108.9345391, None,4540395169,447735852,
34.2542345,108.9345968, None,4540395170,447735852,
34.2542624,108.9346036, None,4540395171,447735852,
34.2543113,108.9346070, None,4540395172,447735852,
34.2542415,108.9343717, None,4540395173,447735851,
34.2542803,108.9343583, None,4540395174,447735851,
34.2541049,108.9344236, None,4540395175,447735851,
34.2543225,108.9343489, None,4540395176,447735851,
34.2771495,108.9579663, None,4540395177,266581121,
34.2771612,108.9579375, None,4540395178,266581121,
34.2771674,108.9578880, None,4540395179,266581121,
34.2771313,108.9579945, None,4540395180,266581121,
34.2771548,108.9575112, None,4540395181,266581121,
34.2771569,108.9573549, None,4540395182,266581121,
34.2771632,108.9573219, None,4540395183,266581121,
34.2771821,108.9572611, None,4540395184,266581121,
34.2772121,108.9572011, None,4540395185,266581121,
34.2771591,108.9584173, None,4540395186,334283248,
34.2771472,108.9583510, None,4540395187,334283248,
34.2771345,108.9583241, None,4540395188,334283248,
34.2771203,108.9583050, None,4540395189,334283248,
34.2771004,108.9582866, None,4540395190,334283248,
34.2774886,108.9594845, None,4540395191,334283248,
34.2774068,108.9594143, None,4540395192,334283248,
34.2774332,108.9594175, None,4540395193,334283248,
34.2774534,108.9594249, None,4540395194,334283248,
34.2771948,108.9594132, None,4540395195,334283248,
34.2771764,108.9594079, None,4540395196,334283248,
34.2771640,108.9593962, None,4540395197,334283248,
34.2774710,108.9594387, None,4540395198,334283248,
34.2774833,108.9594600, None,4540395199,334283248,
34.2784518,108.9605945, None,4540395200,457983477,
34.2783934,108.9605677, None,4540395201,457983477,
34.2784116,108.9605715, None,4540395202,457983477,
34.2785235,108.9609031, None,4540395203,457983477,
34.2784862,108.9606609, None,4540395204,457983477,
34.2784712,108.9606200, None,4540395205,457983477,
34.2780449,108.9558938, None,4540395206,295968700,
34.2780595,108.9558917, None,4540395207,295968700,
34.2782131,108.9566571, None,4540395208,374649711,
34.2782187,108.9566677, None,4540395209,374649711,
34.2782253,108.9566744, None,4540395210,374649711,
34.2782452,108.9566816, None,4540395211,374649711,
34.2784005,108.9566651, None,4540395212,374649711,
34.2784054,108.9566562, None,4540395213,374649711,
34.2784096,108.9566453, None,4540395214,374649711,
34.2510907,108.9430947, None,4540404536,287208894,
34.2511728,108.9432827, None,4540404537,287208894,
34.2512182,108.9442513, None,4540404538,287208894,
34.2512604,108.9444214, None,4540404539,287208894,
34.2514982,108.9449642, None,4540404540,287208894,
34.2517775,108.9452670, None,4540404541,287208894,
34.2752080,108.9284789, None,4565443275,460976632,
34.2744694,108.9284493, None,4565443276,460976632,
34.2730514,108.9284062, None,4565443277,460976632,
34.2715966,108.9284038, None,4565443278,460976632,
34.2715063,108.9282596, None,4565443279,460976632,
34.2729929,108.9341433, None,4565443635,460976643,
34.2734082,108.9341262, None,4565443636,460976643,
34.2733362,108.9336585, None,4565443637,460976643,
34.2749337,108.9335316, None,4565443687,460976656,
34.2752060,108.9335429, None,4565443688,460976656,
34.2752099,108.9328872, None,4565443789,460976657,
34.2747519,108.9328811, None,4565443790,460976657,
34.2748894,108.9378356, None,4565443881,460976675,
34.2748909,108.9373292, None,4565443882,460976675,
34.2748565,108.9372097, None,4565443883,460976675,
34.2748564,108.9364823, None,4565443884,460976675,
34.2746026,108.9372856, None,4565443885,460976676,
34.2745901,108.9364772, None,4565443886,460976676,
34.2743393,108.9372837, None,4565443887,460976677,
34.2743331,108.9364722, None,4565443888,460976677,
34.2738336,108.9337102, None,4565444125,457035240,
34.2746146,108.9337915, None,4565444210,59140340,
34.2733888,108.9360669, None,4565444351,460976716,
34.2727007,108.9360307, None,4565444352,460976716,
34.2735713,108.9329148, None,4565444521,460976731,
34.2728419,108.9328763, None,4565444522,460976731,
34.2742766,108.9329565, None,4565444555,460976737,
34.2743146,108.9317933, None,4565444556,460976737,
34.2714536,108.9332939, None,4565444729,142321461,
34.2714604,108.9337756, None,4565444731,142321461,
34.2712991,108.9337773, None,4565444732,266957160,
34.2712937,108.9333316, None,4565444734,266957160,
34.2723511,108.9335799, None,4565444820,460976775,
34.2716502,108.9306130, None,4565444913,460976791,
34.2719669,108.9306131, None,4565444914,460976793,
34.2723430,108.9311479, None,4565444915,460976792,
34.2723419,108.9301805, None,4565444916,460976793,
34.2719558,108.9312465, None,4565444917,460976793,
34.2719731,108.9302603, None,4565444918,460976793,
34.2720248,108.9301578, None,4565444919,460976793,
34.2725391,108.9302230, None,4565444920,460976793,
34.2725028,108.9301920, None,4565444921,460976793,
34.2725675,108.9302644, None,4565444922,460976793,
34.2725859,108.9303134, None,4565444923,460976793,
34.2729752,108.9303210, None,4565444924,460976793,
34.2748407,108.9295211, None,4565445130,460976844,
34.2752120,108.9295198, None,4565445131,460976844,
34.2691877,108.9342622, None,4568302121,461320414,
34.2690591,108.9342541, None,4568302122,461320414,
34.2690547,108.9340047, None,4568302123,461320414,
34.2684316,108.9340020, None,4568302124,461320414,
34.2691710,108.9351292, None,4568302125,461320442,
34.2684667,108.9351394, None,4568302126,461320415,
34.2695448,108.9353294, None,4568302141,461320419,
34.2691606,108.9353048, None,4568302142,461320442,
34.2691874,108.9368286, None,4568302238,461320440,
34.2691780,108.9365554, None,4568302239,461320440,
34.2685275,108.9365408, None,4568302240,461320441,
34.2691090,108.9365554, None,4568302241,461320442,
34.2691090,108.9363051, None,4568302242,461320442,
34.2691373,108.9356982, None,4568302243,461320442,
34.2691843,108.9349054, None,4568302244,461320442,
34.2691937,108.9343212, None,4568302245,461320442,
34.2693364,108.9335851, None,4568302394,461320451,
34.2684311,108.9335637, None,4568302395,461320451,
34.2700574,108.9317469, None,4568302458,461320461,
34.2700086,108.9307598, None,4568302459,461320461,
34.2713279,108.9361445, None,4568302612,266957160,
34.2689992,108.9387347, None,4568302790,461320482,
34.2689583,108.9392700, None,4568302791,461320488,
34.2685936,108.9393470, None,4568302818,461320488,
34.2688666,108.9393500, None,4568302819,461320488,
34.2689021,108.9392722, None,4568302820,461320488,
34.2690351,108.9392669, None,4568302821,461320488,
34.2701877,108.9393822, None,4568302822,461320488,
34.2690816,108.9393178, None,4568302823,461320488,
34.2686712,108.9406727, None,4568302824,461320491,
34.2687985,108.9406747, None,4568302825,461320490,
34.2692454,108.9406818, None,4568302826,461320489,
34.2685659,108.9406661, None,4568302827,461320491,
34.2685602,108.9414588, None,4568302932,461320516,
34.2680114,108.9414320, None,4568302933,461320516,
34.2678717,108.9414776, None,4568302934,461320516,
34.2674794,108.9414213, None,4568302955,461320516,
34.2667501,108.9413945, None,4568302956,461320516,
34.2664478,108.9656355, None,4577529099,462349126,
34.2660685,108.9656318, None,4577529100,462349126,
34.2702997,108.9629760, None,4577542864,462349155,
34.2699804,108.9629855, None,4577542865,462349155,
34.2621929,108.9609055, None,4589649225,463722744,
34.2630323,108.9609138, None,4589649226,463722744,
34.2626234,108.9648740, None,4589649408,463722774,
34.2621849,108.9648721, None,4589649409,463722774,
34.2638758,108.9640801, None,4589649462,463722785,
34.2633354,108.9640774, None,4589649463,463722785,
34.2644263,108.9650053, None,4589649464,463722787,
34.2649497,108.9657724, None,4589649465,463722786,
34.2649606,108.9650017, None,4589649466,463722787,
34.2653791,108.9649929, None,4589649467,463722787,
34.2647443,108.9650062, None,4589649468,463722787,
34.2641408,108.9588198, None,4589649902,463722838,
34.2641408,108.9595083, None,4589649903,463722838,
34.2646586,108.9595141, None,4589649904,463722838,
34.2649661,108.9615897, None,4589650028,463722863,
34.2649645,108.9622842, None,4589650029,463722863,
34.2640203,108.9597815, None,4589650083,463722873,
34.2646640,108.9597815, None,4589650084,463722873,
34.2637360,108.9595197, None,4589650085,463722874,
34.2633706,108.9595140, None,4589650086,463722874,
34.2681869,108.9519485, None,4589695435,59140332,
34.2706306,108.9496332, None,4589695460,463727063,
34.2706184,108.9497566, None,4589695461,463727063,
34.2705320,108.9498545, None,4589695462,242757827,
34.2706018,108.9494763, None,4589695463,533483259,
34.2707038,108.9495675, None,4589695464,533483259,
34.2707916,108.9496228, None,4589695465,533483259,
34.2701400,108.9488417, None,4589695466,533483259,
34.2616083,108.9570206, None,4589695808,463727086,
34.2612775,108.9570206, None,4589695809,463727086,
34.2609965,108.9565369, None,4589695860,463727097,
34.2611472,108.9570357, None,4589695861,463727097,
34.2611671,108.9572798, None,4589695862,463727097,
34.2611339,108.9577948, None,4589695863,463727097,
34.2638681,108.9491659, None,4590665061,463861462,
34.2638796,108.9488330, None,4590665062,463861462,
34.2647192,108.9548565, None,4590694503,463861473,
34.2644709,108.9548565, None,4590694504,463861473,
34.2633573,108.9548754, None,4590694505,463861473,
34.2645355,108.9478554, None,4590695246,463861574,
34.2639132,108.9478633, None,4590695247,463861574,
34.2651765,108.9462532, None,4590695338,533483263,
34.2651624,108.9465225, None,4590695339,533483263,
34.2649226,108.9465112, None,4590695340,463861596,
34.2645778,108.9465017, None,4590695341,463861596,
34.2642262,108.9465258, None,4590695378,463861596,
34.2644725,108.9465240, None,4590695379,463861596,
34.2644833,108.9461029, None,4590695490,245283770,
34.2639313,108.9466822, None,4590695524,245283769,
34.2639269,108.9474708, None,4590695525,245283769,
34.2639495,108.9463039, None,4590695526,245283769,
